Post,Links,file_path
"ঢাকা বিশ্ববিদ্যালয়ে ছাত্রদলের বিক্ষোভ সমাবেশে ছাত্রলীগ সন্ত্রাসীদের হামলা (সরাসরি সম্প্রচার)২৬ মে, ২০২২ দেশনেত্রী বেগম খালেদা জিয়াকে শেখ হাসিনা কর্তৃক হত্যার হুমকির প্রতিবাদে ঢাকা বিশ্ববিদ্যালয়ে ছাত্রদলের বিক্ষোভ সমাবেশ।আপডেট: ছাত্রলীগ সন্ত্রাসীদের সশস্ত্র হামলা।ইউটিউবঃ https://youtu.be/c5sepn6VA_M… See more","['https://www.facebook.com/bnpbd.org?__cft__[0]=AZVVH1oxMI3mVlhKPbA0DZd5jA_uv_hTPUA6pf32vkQg6M9u4lRMe7kG11lwqidV6S6yI9nD1eVKnBSJQg0MT5ETsiXyHNmiseR6BjUJSl-xTovuwYoGHBzgILc1h066M16vAZFDfaL8aXkqRZuH1hVi&__tn__=%3C%2CP-R', '/stories/167658331389771/UzpfSVNDOjMyNDkyNDc0OTY0MTgxNw==/?view_single=true&__cft__[0]=AZVVH1oxMI3mVlhKPbA0DZd5jA_uv_hTPUA6pf32vkQg6M9u4lRMe7kG11lwqidV6S6yI9nD1eVKnBSJQg0MT5ETsiXyHNmiseR6BjUJSl-xTovuwYoGHBzgILc1h066M16vAZFDfaL8aXkqRZuH1hVi&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/bnpbd.org?__cft__[0]=AZVVH1oxMI3mVlhKPbA0DZd5jA_uv_hTPUA6pf32vkQg6M9u4lRMe7kG11lwqidV6S6yI9nD1eVKnBSJQg0MT5ETsiXyHNmiseR6BjUJSl-xTovuwYoGHBzgILc1h066M16vAZFDfaL8aXkqRZuH1hVi&__tn__=-]C%2CP-R', 'https://www.facebook.com/bnpbd.org/videos/756830022009147/?__cft__[0]=AZVVH1oxMI3mVlhKPbA0DZd5jA_uv_hTPUA6pf32vkQg6M9u4lRMe7kG11lwqidV6S6yI9nD1eVKnBSJQg0MT5ETsiXyHNmiseR6BjUJSl-xTovuwYoGHBzgILc1h066M16vAZFDfaL8aXkqRZuH1hVi&__tn__=%2CO%2CP-R', 'https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2Fc5sepn6VA_M%3Ffbclid%3DIwAR1bI_uc-49EupzTGtmAXcoYb32o6EFgP6GIMV2-me_KfvEeSKrVvw_vwC0&h=AT139OS4aoGMfq0ojt7C3ScjXThQLungxUc5ELRAfEzpk_HMzFo0YNw0fJHUdS846YNoruRLPeF0eXqw83tnheJD29VM-hPn2JXRxO2iWDr0CuXUBTTMbFIpvum37hbKqDHH&__tn__=-UK-R&c[0]=AT3FVx-Ka9AbEUcPFFz45yedEpHtM75BK6mDGzEG9104XzFaJH-NVCYKo0rBUbMrcJVtln2eT82sppwWyw68MMnY11zNgUTNcYuSphLk2y6rt--GYNu_LzVVfzcZJqocFGjuYgLIz_Ep16nt0zgGlvuf1funzroISnec', 'https://www.facebook.com/bnpbd.org/videos/756830022009147/?__cft__[0]=AZVVH1oxMI3mVlhKPbA0DZd5jA_uv_hTPUA6pf32vkQg6M9u4lRMe7kG11lwqidV6S6yI9nD1eVKnBSJQg0MT5ETsiXyHNmiseR6BjUJSl-xTovuwYoGHBzgILc1h066M16vAZFDfaL8aXkqRZuH1hVi&__tn__=%2B%3FFH-R']",26_05_2022-00_35_45-bangladesh-partho.csv
"""The implementation of Digital Bangladesh Vision is unforgettable. To implement this vision, we are building a vibrant startup ecosystem in Bangladesh. Hopefully, by 2041, the vision of smart Bangladesh will be realized by building a high income and prosperous country. In this case, our entrepreneurial ecosystem will create thousands of startups in the country to provide innovative solutions and services. They will transform people’s lives. As a result, we hope to see at leas… See more","['https://www.facebook.com/zapalak?__cft__[0]=AZVxUkXwPz1X6spnPgqoJkGzKA2YNbbF5APx8Y0X7OEF_pPQsidjC9B8y-Wuf0DOUjDdr7JywM_j3LhDZSMRE_VxWFa6L5fFSoUKt5iMaOObJIBtmfA2e2jjI69UCrzxlYg&__tn__=%3C%2CP-R', 'https://www.facebook.com/zapalak?__cft__[0]=AZVxUkXwPz1X6spnPgqoJkGzKA2YNbbF5APx8Y0X7OEF_pPQsidjC9B8y-Wuf0DOUjDdr7JywM_j3LhDZSMRE_VxWFa6L5fFSoUKt5iMaOObJIBtmfA2e2jjI69UCrzxlYg&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/zapalak?__cft__[0]=AZVxUkXwPz1X6spnPgqoJkGzKA2YNbbF5APx8Y0X7OEF_pPQsidjC9B8y-Wuf0DOUjDdr7JywM_j3LhDZSMRE_VxWFa6L5fFSoUKt5iMaOObJIBtmfA2e2jjI69UCrzxlYg&__tn__=-UC%2CP-R', 'https://www.facebook.com/zapalak/posts/587202646095118?__cft__[0]=AZVxUkXwPz1X6spnPgqoJkGzKA2YNbbF5APx8Y0X7OEF_pPQsidjC9B8y-Wuf0DOUjDdr7JywM_j3LhDZSMRE_VxWFa6L5fFSoUKt5iMaOObJIBtmfA2e2jjI69UCrzxlYg&__tn__=%2CO%2CP-R', 'https://l.facebook.com/l.php?u=https%3A%2F%2Fdigibanglatech.news%2Fenglish%2F76222%2F%3Ffbclid%3DIwAR0HAlfa7qh_h3gSZDiIzj9VL9vGkewFGgNABOuEeTGXhVHGY2w6vXyhkNY&h=AT3B17b4VAq-lMtuY6a9ZAFoHzEJqJ6srqP52t_q7p7fetdUuTW4_Lm2z2zoZsAjd9ULFPQp7On1-kZ7uNVCpN-TNb9C9WoiOPC2gD0cWZmkSn48PivgH2wqtfWm1sddmEWT&__tn__=H-R&c[0]=AT2EXourU-7Hki9D01jBUIVw1t_Eyqgy1dIK7H2-bhpG44KtoxxZ2HFINE0vzWTIdKkWOdLhvU560ECP9quNk3EYIpfijlCBrf7Uihqi0fNXujLNf_42pu0XETxwGSg83TYpuek1B7kxBlq4LAmIWdXXKw', 'https://l.facebook.com/l.php?u=https%3A%2F%2Fdigibanglatech.news%2Fenglish%2F76222%2F%3Ffbclid%3DIwAR3gIKmxV_7JkH6RWe72_SW5KyxsM9PXh-p9WaSgDpe008qSn6Mh0wPAM8Y&h=AT3B17b4VAq-lMtuY6a9ZAFoHzEJqJ6srqP52t_q7p7fetdUuTW4_Lm2z2zoZsAjd9ULFPQp7On1-kZ7uNVCpN-TNb9C9WoiOPC2gD0cWZmkSn48PivgH2wqtfWm1sddmEWT&__tn__=%2CmH-R&c[0]=AT2EXourU-7Hki9D01jBUIVw1t_Eyqgy1dIK7H2-bhpG44KtoxxZ2HFINE0vzWTIdKkWOdLhvU560ECP9quNk3EYIpfijlCBrf7Uihqi0fNXujLNf_42pu0XETxwGSg83TYpuek1B7kxBlq4LAmIWdXXKw']",26_05_2022-00_35_45-bangladesh-partho.csv
ঢাকা বিশ্ববিদ্যালয়ে ছাত্রদলের মিছিলে সমাবেশে ছাত্রলীগ সন্ত্রাসীদের হামলা-,"['https://www.facebook.com/bnpbd.org?__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=%3C%2CP-R', '/stories/167658331389771/UzpfSVNDOjMyNDkyNDc0OTY0MTgxNw==/?view_single=true&__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/bnpbd.org?__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=-UC%2CP-R', 'https://www.facebook.com/bnpbd.org/posts/546192466869687?__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=%2CO%2CP-R', 'https://www.facebook.com/photo/?fbid=546192203536380&set=pcb.546192466869687&__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=546192240203043&set=pcb.546192466869687&__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=546192290203038&set=pcb.546192466869687&__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=546192323536368&set=pcb.546192466869687&__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=546192370203030&set=pcb.546192466869687&__cft__[0]=AZU-hA4Xl1az9OBHzDovP1kvt9EZXf52bgPiX_fbmMW-TXgTHWUnDUr8aH1uv650pRKWPOX2n1RhS-2BAxP3ee_t7GUvlkpYO4_i_lN9w2Um0B6IY7IeHbGLexsm5E_5lE4&__tn__=*bH-R']",26_05_2022-00_35_45-bangladesh-partho.csv
বাংলাদেশের একটি দুর্গম ও বন্যা প্রবণ দ্বীপে স্থানান্তরিত রোহিঙ্গা শরণার্থীদের সমর্থন বাড়াতে সম্মত জাতিসংঘের শরণার্থী সংস্থা প্রধান।,"['https://www.facebook.com/aljazeera/?__cft__[0]=AZU9wIkSRg2JTgLfb1bcjZu46Vki7B1J6m3_w-QP1tiByDnFNUPPRedVjekFteI06ZtvMhQEMZ29lEBGbWcH2yCPJTPyBTvnSpbLZayHbOqyfrszUO0Z2aOZqFw8JMVDCCs&__tn__=%3C%2CP-R', '/stories/1586043014823268/UzpfSVNDOjc3NTAyMDcyMDU0Nzk2MA==/?view_single=true&__cft__[0]=AZU9wIkSRg2JTgLfb1bcjZu46Vki7B1J6m3_w-QP1tiByDnFNUPPRedVjekFteI06ZtvMhQEMZ29lEBGbWcH2yCPJTPyBTvnSpbLZayHbOqyfrszUO0Z2aOZqFw8JMVDCCs&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/aljazeera/?__cft__[0]=AZU9wIkSRg2JTgLfb1bcjZu46Vki7B1J6m3_w-QP1tiByDnFNUPPRedVjekFteI06ZtvMhQEMZ29lEBGbWcH2yCPJTPyBTvnSpbLZayHbOqyfrszUO0Z2aOZqFw8JMVDCCs&__tn__=-UC%2CP-R', 'https://www.facebook.com/aljazeera/posts/10160800048748690?__cft__[0]=AZU9wIkSRg2JTgLfb1bcjZu46Vki7B1J6m3_w-QP1tiByDnFNUPPRedVjekFteI06ZtvMhQEMZ29lEBGbWcH2yCPJTPyBTvnSpbLZayHbOqyfrszUO0Z2aOZqFw8JMVDCCs&__tn__=%2CO%2CP-R', 'https://l.facebook.com/l.php?u=https%3A%2F%2Faje.io%2Fjtffpc%3Ffbclid%3DIwAR3zfS8HcDATyVQAevwIqoZxTnIJ2SAjmfsjBwNwXmtKVBOdAtxUvSzEkxQ&h=AT1-84cwhiry6sFNLdZloCM-XGhPlVo3m6tfq38fzVBpzl32iWIzs9ICqQYGbhEHDD6Y2_ddBGO42GWmzVpCL7dHknmIcb9hkGx-sLdFDNsSIRJ01krHj8SBGXRGAinvaZa3&__tn__=H-R&c[0]=AT1AqckMePLU0QCehkJOSZZq3IPc4RhcZstfmYLx_lxwILzv0Z5h2CNGB7vlsKRIJ6SGmeLNiiLbcuDsvS6y0RbCzy-8ZOzlPDDMaE15fxTnrYcVLQ2F_Jib7bbbVO4zPbN0NbFgyE_9JwK0fMEHj1Tb7g', 'https://l.facebook.com/l.php?u=https%3A%2F%2Faje.io%2Fjtffpc%3Ffbclid%3DIwAR3uKQC6ogf7f-5WLlGssrgnB5C_F5M7cmoMUfES6SV2uyhjGTh7XSgFWlg&h=AT1-84cwhiry6sFNLdZloCM-XGhPlVo3m6tfq38fzVBpzl32iWIzs9ICqQYGbhEHDD6Y2_ddBGO42GWmzVpCL7dHknmIcb9hkGx-sLdFDNsSIRJ01krHj8SBGXRGAinvaZa3&__tn__=%2CmH-R&c[0]=AT1AqckMePLU0QCehkJOSZZq3IPc4RhcZstfmYLx_lxwILzv0Z5h2CNGB7vlsKRIJ6SGmeLNiiLbcuDsvS6y0RbCzy-8ZOzlPDDMaE15fxTnrYcVLQ2F_Jib7bbbVO4zPbN0NbFgyE_9JwK0fMEHj1Tb7g']",26_05_2022-00_35_45-bangladesh-partho.csv
"আজ গণভবন হতে ভার্চুয়ালি সংযুক্ত হয়ে Bangladesh Delta Plan 2100 Conference এর উদ্বোধনী অনুষ্ঠানে প্রধান অতিথির বক্তব্য রাখেন মাননীয় প্রধানমন্ত্রী শেখ হাসিনা। উচ্চ পর্যায়ের এই দুই দিন ব্যাপী বৈঠকে ডেল্টা প্ল্যান ২১০০ বাস্তবায়ন নিয়ে বিভিন্ন কর্মশালা, গবেষণাপত্র উপস্থাপনসহ নানা কার্যক্রমের দ্বারা এই পরিকল্পনাকে আরো সুদৃঢ় করা হবে।","['https://www.facebook.com/awamileague.1949?__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=%3C%2CP-R', '/stories/106127798210178/UzpfSVNDOjE1NjI5NjY1MzQxMzU3NDc=/?view_single=true&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/awamileague.1949?__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=-UC%2CP-R', 'https://www.facebook.com/awamileague.1949/posts/381224710700484?__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=%2CO%2CP-R', 'https://www.facebook.com/hashtag/deltaplan2100?__eep__=6&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=*NK-R', 'https://www.facebook.com/hashtag/bdp2100?__eep__=6&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=*NK-R', 'https://www.facebook.com/photo/?fbid=381224607367161&set=pcb.381224710700484&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=381224664033822&set=pcb.381224710700484&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=381224654033823&set=pcb.381224710700484&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=381224674033821&set=pcb.381224710700484&__cft__[0]=AZUfAIWg5iYqFUgFnYdmF0A3Mqw8plxcR-0L6nz9kzgk4Odb1P2qleMSiGOfQ-JQZenQUIVznhvegesI9EsBv-fKnoP10qax9rp8xbX1eAQaGIuPspzJlpx1sVExplTFbKo&__tn__=*bH-R']",26_05_2022-00_35_45-bangladesh-partho.csv
দুপুরের খাবারের বিরতি:,"['https://www.facebook.com/bcbtigercricket/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=%3C%2CP-R', 'https://www.facebook.com/bcbtigercricket/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/bcbtigercricket/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=-UC%2CP-R', 'https://www.facebook.com/bcbtigercricket/posts/3239557759645349?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=%2CO%2CP-R', 'https://www.facebook.com/hashtag/bcb?__eep__=6&__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*NK-R', 'https://www.facebook.com/hashtag/cricket?__eep__=6&__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*NK-R', 'https://www.facebook.com/hashtag/banvsl?__eep__=6&__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*NK-R', 'https://www.facebook.com/bcbtigercricket/photos/pcb.3239557759645349/3239554652978993/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*bH-R', 'https://www.facebook.com/bcbtigercricket/photos/pcb.3239557759645349/3239554462979012/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*bH-R', 'https://www.facebook.com/bcbtigercricket/photos/pcb.3239557759645349/3239554516312340/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*bH-R', 'https://www.facebook.com/bcbtigercricket/photos/pcb.3239557759645349/3239554572979001/?__cft__[0]=AZUngI-jV6S1ApXOyYSsrNFsN_Ll5ZdFIJtJPjv2EISYw20TF_FKz60g42WjB-xRBQZmH5g9hzZQLkRh3CJcMs3p2Nr9dZpmMUIcm0lRE2xbGzK9YGMes8Y__XUEAywuN4M&__tn__=*bH-R']",26_05_2022-00_35_45-bangladesh-partho.csv
"ঢাবিতে ছাত্রদল-ছাত্রলীগ মুখোমুখি, সরাসরি...","['https://www.facebook.com/bangladeshtimes71/?__cft__[0]=AZXbfEKMOwJy2SIwIkUmDLDUtzHb_mUfQ_JfB6ud56wTKJXor-mPC1VLFU2BaMVqiTh9DGFcjaBPtRduH47X2GwT5iFaVLqfWwyaBJKzpL29TxnIyJopwaouZLECBEx_-OrkKfbon9DambdLy8kWz8hE&__tn__=%3C%2CP-R', '/stories/868431776823597/UzpfSVNDOjM2NDU1MDc4Nzg5MDYxNzc=/?view_single=true&__cft__[0]=AZXbfEKMOwJy2SIwIkUmDLDUtzHb_mUfQ_JfB6ud56wTKJXor-mPC1VLFU2BaMVqiTh9DGFcjaBPtRduH47X2GwT5iFaVLqfWwyaBJKzpL29TxnIyJopwaouZLECBEx_-OrkKfbon9DambdLy8kWz8hE&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/bangladeshtimes71/?__cft__[0]=AZXbfEKMOwJy2SIwIkUmDLDUtzHb_mUfQ_JfB6ud56wTKJXor-mPC1VLFU2BaMVqiTh9DGFcjaBPtRduH47X2GwT5iFaVLqfWwyaBJKzpL29TxnIyJopwaouZLECBEx_-OrkKfbon9DambdLy8kWz8hE&__tn__=kC%2CP-R', 'https://www.facebook.com/bangladeshtimes71/videos/5172426312823961/?__cft__[0]=AZXbfEKMOwJy2SIwIkUmDLDUtzHb_mUfQ_JfB6ud56wTKJXor-mPC1VLFU2BaMVqiTh9DGFcjaBPtRduH47X2GwT5iFaVLqfWwyaBJKzpL29TxnIyJopwaouZLECBEx_-OrkKfbon9DambdLy8kWz8hE&__tn__=%2CO%2CP-R', 'https://www.facebook.com/bangladeshtimes71/videos/5172426312823961/?__cft__[0]=AZXbfEKMOwJy2SIwIkUmDLDUtzHb_mUfQ_JfB6ud56wTKJXor-mPC1VLFU2BaMVqiTh9DGFcjaBPtRduH47X2GwT5iFaVLqfWwyaBJKzpL29TxnIyJopwaouZLECBEx_-OrkKfbon9DambdLy8kWz8hE&__tn__=%2B%3FFH-R']",26_05_2022-00_35_45-bangladesh-partho.csv
"ছাত্রদলের রাজনীতিকে খুনের রাজনীতি বললেন ছাত্রলীগ নেতারা, সরাসরি...","['https://www.facebook.com/bangladeshtimes71/?__cft__[0]=AZXR4lrjw_s7CIuuXoY8aiREdmjB8g8Yx2xqKOZps-TgE6PnIs3V896B2H68OLTrtpzCSYXvBwsz70n9MTVZxV-CNgRcNDgXJQBHAm30d1TNzgDeYyfydCP56rQ_TjusCLd9Ouy74RbA2DLWkSHuzqn9&__tn__=%3C%2CP-R', '/stories/868431776823597/UzpfSVNDOjM2NDU1MDc4Nzg5MDYxNzc=/?view_single=true&__cft__[0]=AZXR4lrjw_s7CIuuXoY8aiREdmjB8g8Yx2xqKOZps-TgE6PnIs3V896B2H68OLTrtpzCSYXvBwsz70n9MTVZxV-CNgRcNDgXJQBHAm30d1TNzgDeYyfydCP56rQ_TjusCLd9Ouy74RbA2DLWkSHuzqn9&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/bangladeshtimes71/?__cft__[0]=AZXR4lrjw_s7CIuuXoY8aiREdmjB8g8Yx2xqKOZps-TgE6PnIs3V896B2H68OLTrtpzCSYXvBwsz70n9MTVZxV-CNgRcNDgXJQBHAm30d1TNzgDeYyfydCP56rQ_TjusCLd9Ouy74RbA2DLWkSHuzqn9&__tn__=kC%2CP-R', 'https://www.facebook.com/bangladeshtimes71/videos/546420440498742/?__cft__[0]=AZXR4lrjw_s7CIuuXoY8aiREdmjB8g8Yx2xqKOZps-TgE6PnIs3V896B2H68OLTrtpzCSYXvBwsz70n9MTVZxV-CNgRcNDgXJQBHAm30d1TNzgDeYyfydCP56rQ_TjusCLd9Ouy74RbA2DLWkSHuzqn9&__tn__=%2CO%2CP-R', 'https://www.facebook.com/bangladeshtimes71/videos/546420440498742/?__cft__[0]=AZXR4lrjw_s7CIuuXoY8aiREdmjB8g8Yx2xqKOZps-TgE6PnIs3V896B2H68OLTrtpzCSYXvBwsz70n9MTVZxV-CNgRcNDgXJQBHAm30d1TNzgDeYyfydCP56rQ_TjusCLd9Ouy74RbA2DLWkSHuzqn9&__tn__=%2B%3FFH-R']",26_05_2022-00_35_45-bangladesh-partho.csv
