Post,img_link,Links,file_path
Opus Technology is looking for Unreal Game Developer for International Projects. The developer will be responsible for implementing key platform features in addition to solving important technical challenges throughout the development phase.,"[""data:image/svg+xml,%3csvg xmlns='http://www.w3.org/2000/svg' xmlns:xlink='http://www.w3.org/1999/xlink' viewBox='0 0 16 16'%3e%3cdefs%3e%3clinearGradient id='a' x1='50%25' x2='50%25' y1='0%25' y2='100%25'%3e%3cstop offset='0%25' stop-color='%2318AFFF'/%3e%3cstop offset='100%25' stop-color='%230062DF'/%3e%3c/linearGradient%3e%3cfilter id='c' width='118.8%25' height='118.8%25' x='-9.4%25' y='-9.4%25' filterUnits='objectBoundingBox'%3e%3cfeGaussianBlur in='SourceAlpha' result='shadowBlurInner1' stdDeviation='1'/%3e%3cfeOffset dy='-1' in='shadowBlurInner1' result='shadowOffsetInner1'/%3e%3cfeComposite in='shadowOffsetInner1' in2='SourceAlpha' k2='-1' k3='1' operator='arithmetic' result='shadowInnerInner1'/%3e%3cfeColorMatrix in='shadowInnerInner1' values='0 0 0 0 0 0 0 0 0 0.299356041 0 0 0 0 0.681187726 0 0 0 0.3495684 0'/%3e%3c/filter%3e%3cpath id='b' d='M8 0a8 8 0 00-8 8 8 8 0 1016 0 8 8 0 00-8-8z'/%3e%3c/defs%3e%3cg fill='none'%3e%3cuse fill='url(%23a)' xlink:href='%23b'/%3e%3cuse fill='black' filter='url(%23c)' xlink:href='%23b'/%3e%3cpath fill='white' d='M12.162 7.338c.176.123.338.245.338.674 0 .43-.229.604-.474.725a.73.73 0 01.089.546c-.077.344-.392.611-.672.69.121.194.159.385.015.62-.185.295-.346.407-1.058.407H7.5c-.988 0-1.5-.546-1.5-1V7.665c0-1.23 1.467-2.275 1.467-3.13L7.361 3.47c-.005-.065.008-.224.058-.27.08-.079.301-.2.635-.2.218 0 .363.041.534.123.581.277.732.978.732 1.542 0 .271-.414 1.083-.47 1.364 0 0 .867-.192 1.879-.199 1.061-.006 1.749.19 1.749.842 0 .261-.219.523-.316.666zM3.6 7h.8a.6.6 0 01.6.6v3.8a.6.6 0 01-.6.6h-.8a.6.6 0 01-.6-.6V7.6a.6.6 0 01.6-.6z'/%3e%3c/g%3e%3c/svg%3e""]","['/groups/2081362125494526/user/100006908916880/?__cft__[0]=AZXzjyaNtUMjuaSI5QMVlMyzMjqdQqNpzHJX7Ss1Gd69RSLnyahtjiGmurdc7yD0PpXwOQIQbuYts17HZ3peMP-DGfo7vVNWfCbPm6D2jxK1S78EjjSRa7t3A_BcXuCLYqg&__tn__=%3C%2CP-R', '/groups/2081362125494526/user/100006908916880/?__cft__[0]=AZXzjyaNtUMjuaSI5QMVlMyzMjqdQqNpzHJX7Ss1Gd69RSLnyahtjiGmurdc7yD0PpXwOQIQbuYts17HZ3peMP-DGfo7vVNWfCbPm6D2jxK1S78EjjSRa7t3A_BcXuCLYqg&__tn__=%3C%3C%2CP-R', '/groups/2081362125494526/user/100006908916880/?__cft__[0]=AZXzjyaNtUMjuaSI5QMVlMyzMjqdQqNpzHJX7Ss1Gd69RSLnyahtjiGmurdc7yD0PpXwOQIQbuYts17HZ3peMP-DGfo7vVNWfCbPm6D2jxK1S78EjjSRa7t3A_BcXuCLYqg&__tn__=-UC%2CP-R', 'https://www.facebook.com/groups/2081362125494526/?__cft__[0]=AZXzjyaNtUMjuaSI5QMVlMyzMjqdQqNpzHJX7Ss1Gd69RSLnyahtjiGmurdc7yD0PpXwOQIQbuYts17HZ3peMP-DGfo7vVNWfCbPm6D2jxK1S78EjjSRa7t3A_BcXuCLYqg&__tn__=-UC%2CP-R', 'https://www.facebook.com/groups/2081362125494526/posts/2780903452207053/?__cft__[0]=AZXzjyaNtUMjuaSI5QMVlMyzMjqdQqNpzHJX7Ss1Gd69RSLnyahtjiGmurdc7yD0PpXwOQIQbuYts17HZ3peMP-DGfo7vVNWfCbPm6D2jxK1S78EjjSRa7t3A_BcXuCLYqg&__tn__=%2CO%2CP-R']",29_05_2022-02_47_10-opus technology-partho.csv
#OPUS #Technology #Limited#SheTrades#Japan #IT #Week #2019,['https://scontent.fdac22-1.fna.fbcdn.net/v/t1.6435-9/59984082_587895511709164_1655577723579400192_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=QH4cXluzDvcAX9LjkH_&_nc_ht=scontent.fdac22-1.fna&oh=00_AT9PYlxIQeW3ImIuZ64wL6I4Bx6c28PLCCaWXrGwQIX_tw&oe=62BA1849'],"['https://www.facebook.com/opustechnologylimited?__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=-UC%2CP-R', 'https://www.facebook.com/opustechnologylimited/posts/587895771709138?__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=%2CO%2CP-R', 'https://www.facebook.com/hashtag/opus?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/hashtag/technology?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/hashtag/limited?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/hashtag/shetrades?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/hashtag/japan?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/hashtag/it?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/hashtag/week?__eep__=6&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*NK-R', 'https://www.facebook.com/photo/?fbid=587895505042498&set=pcb.587895771709138&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=587895508375831&set=pcb.587895771709138&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=587895498375832&set=pcb.587895771709138&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=587895581709157&set=pcb.587895771709138&__cft__[0]=AZXViKRZX5y-weAjIJZ517wi6Lw1hKFrM5nmbmU48UQwaqvbRnM40AZ1paIUbVsYKGk_d5flo5a7aOG88x-n0jZf1aKUF8uV82bqYhYfM-ocI4Ri3puJCwTntTdTbypHzU0&__tn__=*bH-R']",29_05_2022-02_47_10-opus technology-partho.csv
Opus team receiving some lovely gifts from our honorable MD sir and Director mam ,['https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png'],"['https://www.facebook.com/opustechnologylimited?__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=-]C%2CP-R', 'https://www.facebook.com/shahjalal.uddin.330?__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=-]C%2CP-R', 'https://www.facebook.com/opustechnologylimited/posts/773883596443687?__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=%2CO%2CP-R', 'https://www.facebook.com/photo/?fbid=773883323110381&set=pcb.773883596443687&__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=773883349777045&set=pcb.773883596443687&__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=773883429777037&set=pcb.773883596443687&__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=773883456443701&set=pcb.773883596443687&__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=773883513110362&set=pcb.773883596443687&__cft__[0]=AZW0uM-srnr8nufDSWpuxnQOWmhtlVGsLxlQZfcmX-P1XsLr45B6SA8yp5htygAdSPtMRXh5dREZKUUAJiqdpObKXcJCEoJzIZOQTnZwDEtFmcR6QfwhnhEUeFTRKXKO-3M&__tn__=*bH-R']",29_05_2022-02_47_10-opus technology-partho.csv
Meeting time @ office,['https://scontent.fdac22-1.fna.fbcdn.net/v/t1.6435-9/60801036_597186420780073_402468165398822912_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=Zhrg0gYRDiwAX9ngSbL&_nc_ht=scontent.fdac22-1.fna&oh=00_AT8NpKO6decUkvvW_hFREzGrQVTimx28s2VkcdqiS9xuYg&oe=62B93451'],"['https://www.facebook.com/opustechnologylimited?__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=-]C%2CP-R', 'https://www.facebook.com/jaggeshar?__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=-]C%2CP-R', 'https://www.facebook.com/opustechnologylimited/posts/597186530780062?__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=%2CO%2CP-R', 'https://www.facebook.com/photo/?fbid=597186417446740&set=pcb.597186530780062&__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=597186467446735&set=pcb.597186530780062&__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=597186504113398&set=pcb.597186530780062&__cft__[0]=AZUQWvJYbanVcRJReFlXvaghJwiZIK33gHKK_y4Aj8M7oKc2pDW7QtRx23SQdQSMutNxMw4H2luTflyh7RJqy2VLyPdmlcZwtGKaidDN_wa8AH-c0MF9kSsS3hvkfrnTIdY&__tn__=*bH-R']",29_05_2022-02_47_10-opus technology-partho.csv
Opus Technology is looking for Unreal Game Developer for International Projects. The developer will be responsible for implementing key platform features in addition to solving important technical challenges throughout the development phase.,"[""data:image/svg+xml,%3csvg xmlns='http://www.w3.org/2000/svg' xmlns:xlink='http://www.w3.org/1999/xlink' viewBox='0 0 16 16'%3e%3cdefs%3e%3clinearGradient id='a' x1='50%25' x2='50%25' y1='0%25' y2='100%25'%3e%3cstop offset='0%25' stop-color='%2318AFFF'/%3e%3cstop offset='100%25' stop-color='%230062DF'/%3e%3c/linearGradient%3e%3cfilter id='c' width='118.8%25' height='118.8%25' x='-9.4%25' y='-9.4%25' filterUnits='objectBoundingBox'%3e%3cfeGaussianBlur in='SourceAlpha' result='shadowBlurInner1' stdDeviation='1'/%3e%3cfeOffset dy='-1' in='shadowBlurInner1' result='shadowOffsetInner1'/%3e%3cfeComposite in='shadowOffsetInner1' in2='SourceAlpha' k2='-1' k3='1' operator='arithmetic' result='shadowInnerInner1'/%3e%3cfeColorMatrix in='shadowInnerInner1' values='0 0 0 0 0 0 0 0 0 0.299356041 0 0 0 0 0.681187726 0 0 0 0.3495684 0'/%3e%3c/filter%3e%3cpath id='b' d='M8 0a8 8 0 00-8 8 8 8 0 1016 0 8 8 0 00-8-8z'/%3e%3c/defs%3e%3cg fill='none'%3e%3cuse fill='url(%23a)' xlink:href='%23b'/%3e%3cuse fill='black' filter='url(%23c)' xlink:href='%23b'/%3e%3cpath fill='white' d='M12.162 7.338c.176.123.338.245.338.674 0 .43-.229.604-.474.725a.73.73 0 01.089.546c-.077.344-.392.611-.672.69.121.194.159.385.015.62-.185.295-.346.407-1.058.407H7.5c-.988 0-1.5-.546-1.5-1V7.665c0-1.23 1.467-2.275 1.467-3.13L7.361 3.47c-.005-.065.008-.224.058-.27.08-.079.301-.2.635-.2.218 0 .363.041.534.123.581.277.732.978.732 1.542 0 .271-.414 1.083-.47 1.364 0 0 .867-.192 1.879-.199 1.061-.006 1.749.19 1.749.842 0 .261-.219.523-.316.666zM3.6 7h.8a.6.6 0 01.6.6v3.8a.6.6 0 01-.6.6h-.8a.6.6 0 01-.6-.6V7.6a.6.6 0 01.6-.6z'/%3e%3c/g%3e%3c/svg%3e""]","['/groups/270647179796761/user/100006908916880/?__cft__[0]=AZUc4z5VRSbzzEhDrmosoBrjwa-oRnX2KXklxJ1wQXnz6JJ6_8ipvuhEFIof9ZsucM3MrPXik4xjrncfipbFbKyqiSVuCygN8yHBMkV3eK30dYYnoC1F706X7kpICuAZ6tY&__tn__=%3C%2CP-R', '/groups/270647179796761/user/100006908916880/?__cft__[0]=AZUc4z5VRSbzzEhDrmosoBrjwa-oRnX2KXklxJ1wQXnz6JJ6_8ipvuhEFIof9ZsucM3MrPXik4xjrncfipbFbKyqiSVuCygN8yHBMkV3eK30dYYnoC1F706X7kpICuAZ6tY&__tn__=%3C%3C%2CP-R', '/groups/270647179796761/user/100006908916880/?__cft__[0]=AZUc4z5VRSbzzEhDrmosoBrjwa-oRnX2KXklxJ1wQXnz6JJ6_8ipvuhEFIof9ZsucM3MrPXik4xjrncfipbFbKyqiSVuCygN8yHBMkV3eK30dYYnoC1F706X7kpICuAZ6tY&__tn__=-UC%2CP-R', 'https://www.facebook.com/groups/270647179796761/?__cft__[0]=AZUc4z5VRSbzzEhDrmosoBrjwa-oRnX2KXklxJ1wQXnz6JJ6_8ipvuhEFIof9ZsucM3MrPXik4xjrncfipbFbKyqiSVuCygN8yHBMkV3eK30dYYnoC1F706X7kpICuAZ6tY&__tn__=-UC%2CP-R', 'https://www.facebook.com/groups/270647179796761/posts/1727343127460485/?__cft__[0]=AZUc4z5VRSbzzEhDrmosoBrjwa-oRnX2KXklxJ1wQXnz6JJ6_8ipvuhEFIof9ZsucM3MrPXik4xjrncfipbFbKyqiSVuCygN8yHBMkV3eK30dYYnoC1F706X7kpICuAZ6tY&__tn__=%2CO%2CP-R']",29_05_2022-02_47_10-opus technology-partho.csv
Our MD sir delivering his speech about the future of IT industries in Bangadesh and what would be our contribution to incite technology for every mankind!,['https://scontent.fdac22-1.fna.fbcdn.net/v/t1.6435-9/74490731_705525839946130_7701901325608419328_n.jpg?stp=dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=4a8NtG2_4qMAX-px4_0&_nc_ht=scontent.fdac22-1.fna&oh=00_AT9Q_b30DUL9PxUqGe8DuC9qh552tZazKCSv7FgpU4vROg&oe=62BA533F'],"['https://www.facebook.com/opustechnologylimited?__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=-UC%2CP-R', 'https://www.facebook.com/opustechnologylimited/posts/705526463279401?__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=%2CO%2CP-R', 'https://www.facebook.com/photo/?fbid=705525829946131&set=pcb.705526463279401&__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=705526206612760&set=pcb.705526463279401&__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=705526309946083&set=pcb.705526463279401&__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=705526336612747&set=pcb.705526463279401&__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=*bH-R', 'https://www.facebook.com/photo/?fbid=705526393279408&set=pcb.705526463279401&__cft__[0]=AZWSn_-cVxDO3-TXqGGFXJ2qkdoW8-1P3ohEGlBWKKgeqsxmnRwfjUtuXUlxEwQzWxz2Yt6B9SNcvGriH9t-zTnhtx0KMfO60IvVUQ2EI1AJ_P0nQoFckUAEOz2am1GdZq0&__tn__=*bH-R']",29_05_2022-02_47_10-opus technology-partho.csv
"After signing a Software Development agreement for CRM & CRO, Managing Director & CEO of Opus Technology Limited Mr. Md. Jafar Iqbal, EEE (BUET), MBA (NSU) and Managing Director and CEO of Emerging Credit Rating Limited Mr. NKA Mobin, FCA FCS, CFC exchanging documents. Top officials from Emerging sides are Mr. Arifur Rahman, FCCA, Chief Rating Officer and Mr. Md. Sabbir Ahmed Razon, IT Manager and from Opus sides Mr. Md. Jalal Uddin Shahjalal, MBA, Communication Manager were … See more",['https://scontent.fdac22-1.fna.fbcdn.net/v/t31.18172-8/17240029_185020645329988_9170149163489156656_o.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_ohc=1TUb4c0kTH8AX_8JahU&_nc_ht=scontent.fdac22-1.fna&oh=00_AT-AJcA61Ch_BuOHI89dH3fABIzfKeY1TLciDy_uxiVlPA&oe=62BA7B4A'],"['https://www.facebook.com/opustechnologylimited?__cft__[0]=AZWejRUlU4CCeLCDsmZtg5iuPMfEv9D_9zgLMgqDzM7L7uyx1myEoUwVnzwwFSyBzd_gJslEVkRto7E9UTYCnt_h6DfY_MX1kWcj5c3myGQ9FaQACLJCD8LbBxhQsjdBRyNiSgYwQQm377wfTpVPU9yh&__tn__=%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZWejRUlU4CCeLCDsmZtg5iuPMfEv9D_9zgLMgqDzM7L7uyx1myEoUwVnzwwFSyBzd_gJslEVkRto7E9UTYCnt_h6DfY_MX1kWcj5c3myGQ9FaQACLJCD8LbBxhQsjdBRyNiSgYwQQm377wfTpVPU9yh&__tn__=%3C%3C%2CP-R', 'https://www.facebook.com/opustechnologylimited?__cft__[0]=AZWejRUlU4CCeLCDsmZtg5iuPMfEv9D_9zgLMgqDzM7L7uyx1myEoUwVnzwwFSyBzd_gJslEVkRto7E9UTYCnt_h6DfY_MX1kWcj5c3myGQ9FaQACLJCD8LbBxhQsjdBRyNiSgYwQQm377wfTpVPU9yh&__tn__=-UC%2CP-R', 'https://www.facebook.com/opustechnologylimited/photos/a.144752566023463/185020645329988/?__cft__[0]=AZWejRUlU4CCeLCDsmZtg5iuPMfEv9D_9zgLMgqDzM7L7uyx1myEoUwVnzwwFSyBzd_gJslEVkRto7E9UTYCnt_h6DfY_MX1kWcj5c3myGQ9FaQACLJCD8LbBxhQsjdBRyNiSgYwQQm377wfTpVPU9yh&__tn__=%2CO%2CP-R', 'https://www.facebook.com/opustechnologylimited/photos/a.144752566023463/185020645329988/?__cft__[0]=AZWejRUlU4CCeLCDsmZtg5iuPMfEv9D_9zgLMgqDzM7L7uyx1myEoUwVnzwwFSyBzd_gJslEVkRto7E9UTYCnt_h6DfY_MX1kWcj5c3myGQ9FaQACLJCD8LbBxhQsjdBRyNiSgYwQQm377wfTpVPU9yh&__tn__=EH-R']",29_05_2022-02_47_10-opus technology-partho.csv
