date,Post,media,datetime,desc,link,img
17 hours ago,ADPH: 15 Alabama counties have 'high community transmission' of COVID-19,,2022-05-18 06:00:36.574423,bookmark_border,news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LndzZmEuY29tLzIwMjIvMDUvMTgvYWRwaC0xNy1hbGFiYW1hLWNvdW50aWVzLWhhdmUtaGlnaC1jb21tdW5pdHktdHJhbnNtaXNzaW9uLWNvdmlkLTE5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/uWx5gZ-d1xi6y7L5ebL940zQJYGgCwzwZb6H-78bvnFTgSNguUNFH2Jrr4XtaRGUgAYs83Q0oxW8wBF3kt7BjRhLZUSDr2wafSleRoviiZ6flQcdg2wHwrIxbUFVPpzlPtuAGsqlikB6z0B6GfhjggVAyaEp91lunlMj4syyDrWeKlycY6NTiaiFTW7MiMish22KTGFydB4aTiVof-bYw7HVvh77ZWN4kmBUYWIhXiVyW4TqNqtwYkVD3dR98uh35uViwcVXuKydB23fRdAVaB3-ZTln82RXj3t3ryjsVXtO6yo=s0-w100-h100-dcAWAQ
12 hours ago,"COVID-19: State update - 1,247,925 coronavirus cases, 17,307 deaths",,2022-05-18 11:00:36.574423,bookmark_border,news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3LmthdGMuY29tL25ld3MvY29yb25hdmlydXMvY292aWQtMTktc3RhdGUtdXBkYXRlLTEtMjQ3LTkyNS1jb3JvbmF2aXJ1cy1jYXNlcy0xNy0zMDctZGVhdGhz0gFvaHR0cHM6Ly93d3cua2F0Yy5jb20vbmV3cy9jb3JvbmF2aXJ1cy9jb3ZpZC0xOS1zdGF0ZS11cGRhdGUtMS0yNDctOTI1LWNvcm9uYXZpcnVzLWNhc2VzLTE3LTMwNy1kZWF0aHM_X2FtcD10cnVl?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/0XEba3MzZu0SEwfhg_7PRbdk7zwspRstBO6Z-9wHpkIZmBd23CtXU0DRsm9qvGC4KH_B7OpbR2zAZOUoEfQCPI0MH8eSumtLathkfZZy4DUN1Gj23dHR3IrpQIgb-Ad0J8cB9s-Nb62Luh2eqzQNB12PFaA=s0-w100-h100-dcAZOOLTEI
3 hours ago,Alaska reports more new COVID-19 cases among visitors as tourist season gets underway,,2022-05-18 20:00:36.575424,bookmark_border,news.google.com/./articles/CBMigQFodHRwczovL3d3dy5hZG4uY29tL2FsYXNrYS1uZXdzLzIwMjIvMDUvMTgvYWxhc2thLXJlcG9ydHMtbW9yZS1uZXctY292aWQtMTktY2FzZXMtYW1vbmctdmlzaXRvcnMtYXMtdG91cmlzdC1zZWFzb24tZ2V0cy11bmRlcndheS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/lVUucngfEX3tTuEs6b6J_Ul964jyHfNbi2H2sNC_IvoT9qZV78djiHGfN3pkEpZhfoLJCs2XsGQissGAKEe0t4l4VuNpafLGQ9QuPXA6XmofzKu6KcrEb5pbraQioEyrTRljW8FZmhoIKBDvx4VWRqWoYik_w1B4hJ7scafwxhFKVXi1rfT7qW-Hba-1PlsHchOAiqb2=s0-w100-h100-dcEXKMR64G
8 hours ago,"Navy Nearing 1,000 COVID-19 Vaccine Denial Separations - USNI News",,2022-05-18 15:00:36.575424,bookmark_border,news.google.com/./articles/CBMiWGh0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIyLzA1LzE4L25hdnktbmVhcmluZy0xMDAwLWNvdmlkLTE5LXZhY2NpbmUtZGVuaWFsLXNlcGFyYXRpb25zLTLSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/PnNRIyioBZNF3DYhZ6fF7CuAbvyxyJRACoTkyu5cugqa2kCgGn2JxW42DNdx8yOco1O4LyBSu2yPTGtJYjA0VRSTIGQpMvR0LiT2fCQeoNr8Klpsukz7gYNfawK-tvZBmn3n3g=s0-w100-h100-dcKRSAj5kG
1 hour ago,"UCI Health Expert on Boosters, Testing and Other COVID-19 Questions",,2022-05-18 22:00:36.576424,bookmark_border,news.google.com/./articles/CBMimgFodHRwczovL3d3dy5uYmNsb3NhbmdlbGVzLmNvbS9uZXdzL2Nvcm9uYXZpcnVzL3NvdXRoZXJuLWNhbGlmb3JuaWEtY29yb25hdmlydXMvdWNpLWhlYWx0aC1leHBlcnQtb24tYm9vc3RlcnMtdGVzdGluZy1hbmQtb3RoZXItY292aWQtMTktcXVlc3Rpb25zLzI4OTY2OTMv0gGeAWh0dHBzOi8vd3d3Lm5iY2xvc2FuZ2VsZXMuY29tL25ld3MvY29yb25hdmlydXMvc291dGhlcm4tY2FsaWZvcm5pYS1jb3JvbmF2aXJ1cy91Y2ktaGVhbHRoLWV4cGVydC1vbi1ib29zdGVycy10ZXN0aW5nLWFuZC1vdGhlci1jb3ZpZC0xOS1xdWVzdGlvbnMvMjg5NjY5My8_YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/QexqEJRPe69VxDbVNkwXcVzrAzV6tVZhu4sqGxYR7a-CktbYOCAC8mxoeCBiDiKttncRWNpFLsEB9bfKzlUROLWyVsseAGZUp_QV5XU-0J6fbdcP4ty_wWRSTiNJ3tJYtstEMrIECcjCL1LVknXhPxnW__Urrx9BPSKnbwN8-awX35SaxX9k2S7TFExWECHS4wOBhgcU5-gbNdyIuQGTWlPnbUkEXzt3ZQPGr1Te4eWHBaMjZua2wN3KLAo-FQ=s0-w100-h100-dciTKMxpoJ
9 hours ago,Profile Theatre Cancels Its Production of “Appropriate” Due to COVID-19,,2022-05-18 14:00:36.576424,bookmark_border,news.google.com/./articles/CBMidGh0dHBzOi8vd3d3Lnd3ZWVrLmNvbS9hcnRzL3RoZWF0ZXIvMjAyMi8wNS8xOC9wcm9maWxlLXRoZWF0cmUtY2FuY2Vscy1pdHMtcHJvZHVjdGlvbi1vZi1hcHByb3ByaWF0ZS1kdWUtdG8tY292aWQtMTkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dvWeDEFwv4LQXhMfwkHAdt7YR-KcN8wektXuxPgPZe-53JOR20B0Wqgu4PyYlKhRbKs4sada2_UUALjqpfD8U3xZ6VMweOu_HB3ZuFFD3hTDi1lXXEE918Dhb9khgZRftaCeBRVdxKv9BP9ro5BoE9NkJ4gH9azY5LO5tt4btKD9uel4RH3lgViTHagToChXQjyrfdLljMhXbdj39Ci_E-xpcqM6pr0eSlQhkAOkrH62abJ9tRYrq69hsQ_4WlMvBnobCIyNFRuPIm9nkgmSc8ce0s0B5bgEwk9k8RIsIyKZoepMpg6EIgAw48y5_3K8eWDf9_RKdo1r7WA9Gh_sMaAr=s0-w100-h100-dcIaOITLkF
Yesterday,More than 1 million people have died of Covid-19 in the US,,,bookmark_border,news.google.com/./articles/CAIiEJnGlk3leW0aikMmleVaQ6IqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?uo=CAUiUmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8wNS8xNy9oZWFsdGgvdXMtcmVwb3J0cy0xLW1pbGxpb24tY292aWQtZGVhdGhzL2luZGV4Lmh0bWzSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/2FYKVdmklLaZOE-vQDEQ7MZvGNRHRhK3lc7bl9BM_i-ehP89YzE6oBl9TuGwbrvPknzBSmSF838tMU7lXRIBouust1ROcRNNGpvQzLgaLu2JMzLFv0UbQxlY8woiFIi8wsad4LdT3EoNc4T0NMW2PV6BeYk0C72sXRHB06q1kdSBOtIlPgSMg2Ajo1Wid4kimUwIi2RBP0RgDAUqR6q_c4uHE7yy0gGm82rkM9Co2ndhJkR2FAYRgIIb-g=s0-w100-h100-dcjTOKzKUH
13 hours ago,4th COVID-19 vaccine dose gives 'significant' immunity boost,,2022-05-18 10:00:36.577423,bookmark_border,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3Lm1lZGljYWxuZXdzdG9kYXkuY29tL2FydGljbGVzL2NvdmlkLTE5LXZhY2NpbmVzLTR0aC1kb3NlLXdlbGwtdG9sZXJhdGVkLWFuZC1ib29zdHMtaW1tdW5lLXJlc3BvbnNl0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/PsaY0QZxJ1L2pD2wGPG6s844OMMlGZaEtf1IX1MqelxIGAHFD-gROgTKncpdPF5yKMdWCdalCrjn_1c3ntbY4x_atKIodf8iJx1S7Hcxar8BQ1VsUmhwqMIMtFQ3SP0Cs8F9NQ1kKGGL6tpPKgmTg0nBOGuk_qXMTyjVVyDsUh0dXb7PcGyMUs3jfUUn9cC5bYM67rOS82TIa_NmsbilBYW5_XjqVFkY9LodELb4=s0-w100-h100-dcjVGQ1DQG
7 hours ago,"Governor Newsom Receives Second Booster Dose, Urges Eligible Californians to Get Boosted and Keep Up Their Guard Against COVID-19 | California Governor",,2022-05-18 16:00:36.577423,bookmark_border,news.google.com/./articles/CBMiowFodHRwczovL3d3dy5nb3YuY2EuZ292LzIwMjIvMDUvMTgvZ292ZXJub3ItbmV3c29tLXJlY2VpdmVzLXNlY29uZC1ib29zdGVyLWRvc2UtdXJnZXMtZWxpZ2libGUtY2FsaWZvcm5pYW5zLXRvLWdldC1ib29zdGVkLWFuZC1rZWVwLXVwLXRoZWlyLWd1YXJkLWFnYWluc3QtY292aWQtMTkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ffDP-WDbQ2Fc4mK9yUh8Eaxwa1vXqi1WIpggdzy0xQvvpLr4VoNz_BDlPhQQlwmpmais3TZ8fQbxUC1N3VMcENO3fTrobD-EyoqXyVZhnT-ars3lc4fG6VWJx50BpVA7mPFQsTCO3p-GBci8gBN0NwFhF5a7Z3Gl=s0-w100-h100-dclVCMEyVooikC
11 hours ago,"Ashley Biden, the president's daughter, tests positive for COVID-19",,2022-05-18 12:00:36.577423,bookmark_border,news.google.com/./articles/CBMiamh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvYXNobGV5LWJpZGVuLXByZXNpZGVudHMtZGF1Z2h0ZXItdGVzdHMtcG9zaXRpdmUtY292aWQtMTkvc3Rvcnk_aWQ9ODQ4MTA0NzPSAW5odHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9Qb2xpdGljcy9hc2hsZXktYmlkZW4tcHJlc2lkZW50cy1kYXVnaHRlci10ZXN0cy1wb3NpdGl2ZS1jb3ZpZC0xOS9zdG9yeT9pZD04NDgxMDQ3Mw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/IPSStpM-Pnhzpr7S74KC8--5pe7-JLrlbQbInhduWU3qWM8nc9fqJqnM5EDR5L_ZAX9_bsE5-zAzUC44aSIrsI6V00m_Y85zaEcU4I49JcCtxnmKhzOSe6DIOJ6DSCdSJZ_Zy0mhwEtO8kb1IZ0sONV74K4cS6BsEEfCK2pLVAjVAQc=s0-w100-h100-dcLUWQriUI
11 hours ago,Oakland drops COVID-19 vaccine requirement at indoor establishments,,2022-05-18 12:00:36.577423,bookmark_border,news.google.com/./articles/CAIiEPpu5CCQjHPN5oxyFtGx5cEqGQgEKhAIACoHCAowu8mbCzD_07MDMJr77wY?uo=CAUiZ2h0dHBzOi8vb2FrbGFuZHNpZGUub3JnLzIwMjIvMDUvMTgvb2FrbGFuZC1kcm9wcy1jb3ZpZC0xOS12YWNjaW5lLXJlcXVpcmVtZW50LWF0LWluZG9vci1lc3RhYmxpc2htZW50cy_SAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/PvfUDDBui6YN0PsoJxpC62AS1BBH2OX2OA0ZLgKdIDPV4BEORyaGnf-2l-l6G-_c-dc51gxnfxsC7M7qhvlPxRbJK5pp8y3npWnDZs7BouaaBpUhLYddUvC_lSE0e8gOtA=s0-w100-h100-dciQeOSsIG
14 hours ago,COVID-19: Houston wastewater testing shows numbers rising again | khou.com,,2022-05-18 09:00:36.578423,bookmark_border,news.google.com/./articles/CBMinAFodHRwczovL3d3dy5raG91LmNvbS9hcnRpY2xlL25ld3MvaGVhbHRoL2Nvcm9uYXZpcnVzL2Nvcm9uYXZpcnVzLW51bWJlcnMvbWF5LTIwMjItaG91c3Rvbi13YXN0ZXJ3YXRlci1jb3ZpZC10ZXN0aW5nLzI4NS1hMGRmMmYwOS04NGRhLTRjNTctYmEzMy1hNGVlYTE2ZjI4NmbSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ZewfCBT_UBqx18VeAH4iM2PAIzDxhhQQ19vSkPjscYov6Nos2WuWBGskjTlwdGlJmTizKHG9UcOFhwsbYHwTW_GqIagnb3vEqwg-BhfxDqGBrPeGypnRyTb8w0h_6OhavDIkBF1Ft7MvQpFCMMmd_bTG-t_OJcs_dwSzpgU5C6Bo_FVYcdMBT2WKVfWtpKruhE2yZGAo_4VW6H6HVg=s0-w100-h100-dcDQKQLbFmgoIC
10 hours ago,On-campus COVID-19 measures couldn't contain Omicron,,2022-05-18 13:00:36.578423,bookmark_border,news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3LmNpZHJhcC51bW4uZWR1L25ld3MtcGVyc3BlY3RpdmUvMjAyMi8wNS9jYW1wdXMtY292aWQtMTktbWVhc3VyZXMtY291bGRudC1jb250YWluLW9taWNyb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/xJ1ztO4sD2ws3VulGrInC4e5WQcPZTlsVUQh67VIdTSuox8Vq_d1QZxkfbh3cAEOstzEypJUJnS54bxCX5oSuf-bBZor4R83Qj6q7w38FRzc3Zrt6fEh-Lu_tm43j-kzNeU6VMenJ9j-9COknFm3c3j8A8n2LYXdoV9u4C7SsqUjqUdWQZHwl24RDrVHc1CUFvE6lXfBEwn-q0nL8keFe-5ayV0lIKUES5EeK_YZXYCL1iM=s0-w100-h100-dcEYCOai4I
6 hours ago,Bexar County COVID-19 cases on the rise again,,2022-05-18 17:00:36.578423,bookmark_border,news.google.com/./articles/CAIiEP2vkRTKo71hoN6zsAGMeyMqGQgEKhAIACoHCAow_tP-CjCCgvcCMLm03gU?uo=CAUiWWh0dHBzOi8vd3d3LmtzYXQuY29tL25ld3MvbG9jYWwvMjAyMi8wNS8xOC9iZXhhci1jb3VudHktY292aWQtMTktY2FzZXMtb24tdGhlLXJpc2UtYWdhaW4v0gEA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/kTpwimF7ADZl39TMbnWw4RX2zpqo4qnXqi4yJ6CkwhJV5hfNpyLsmHRA1bOP-cLAvTp2ty3EKYSizG4XV2PsCEWIpgyoqX-dx3d1YkmcfsMdAbkuXJWkZnPzHNw2uzxQPh-oqJe9CWdcXYULmw4xZjajgmpGafC-SwmZLww=s0-w100-h100-dcpRKELhEE
9 hours ago,NEW: COVID-19 cases rise 37% in Clark County over past week; 23 deaths,,2022-05-18 14:00:36.579423,bookmark_border,news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LjhuZXdzbm93LmNvbS9uZXdzL2hlYWx0aC9jb3JvbmF2aXJ1cy1oZWFsdGgvbmV3LWNvdmlkLTE5LWNhc2VzLXJpc2UtMzctaW4tY2xhcmstY291bnR5LW92ZXItcGFzdC13ZWVrLTIzLWRlYXRocy_SAYABaHR0cHM6Ly93d3cuOG5ld3Nub3cuY29tL25ld3MvaGVhbHRoL2Nvcm9uYXZpcnVzLWhlYWx0aC9uZXctY292aWQtMTktY2FzZXMtcmlzZS0zNy1pbi1jbGFyay1jb3VudHktb3Zlci1wYXN0LXdlZWstMjMtZGVhdGhzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/rGxHf3Jm4ZEc403dSJHnfvdOTUjCE3XRuo_3tNkxx8RCoGhcogq1JSH3w9E7RT40R2fvJwfjG5JJAYppbcRjARLv7VQe5CnB9gak6aJEiFhPNLBmhU4SY-HbiFIQXwXufBGIefHbdYXyuEzgjX-ARugMu5G6IsJCkhHyYeI7NS0_QK6i=s0-w100-h100-dcAVCOtCinse0B
21 hours ago,Does Paxlovid work in people vaccinated against Covid-19? - STAT,,2022-05-18 02:00:36.579423,bookmark_border,news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3LnN0YXRuZXdzLmNvbS8yMDIyLzA1LzE4L2RvZXMtcGF4bG92aWQtaGVscC1wZW9wbGUtd2hvLWhhdmUtYmVlbi12YWNjaW5hdGVkLWFnYWluc3QtY292aWQtMTkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/_4hTyc1L_I7NobUaf9aUBGBeOa5-TkVUp6CXKkr8JKtyCZWNEZUu1XdEWOXFw7CZJnLK3Svr-b5hASkhHpPrqlY2elnQMaSwoMcgZZQlsAJ6GH4lTaKC3X6hosyBXCFCLnKLe7Z0k7bguQtpTuFHYplS=s0-w100-h100-dcAWKSEbEG
11 hours ago,Terry Francona returns to managing Cleveland Guardians following bout with COVID-19,,2022-05-18 12:00:36.579423,bookmark_border,news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LmVzcG4uY29tL21sYi9zdG9yeS9fL2lkLzMzOTM5NjIyL3RlcnJ5LWZyYW5jb25hLXJldHVybnMtbWFuYWdpbmctY2xldmVsYW5kLWd1YXJkaWFucy1mb2xsb3dpbmctY292aWQtMTktb3V0YnJlYWvSAYkBaHR0cHM6Ly93d3cuZXNwbi5jb20vbWxiL3N0b3J5L18vaWQvMzM5Mzk2MjIvdGVycnktZnJhbmNvbmEtcmV0dXJucy1tYW5hZ2luZy1jbGV2ZWxhbmQtZ3VhcmRpYW5zLWZvbGxvd2luZy1jb3ZpZC0xOS1vdXRicmVhaz9wbGF0Zm9ybT1hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/uMehvPsWJV6kJsyTpTqjB60i3uGHOlFgn8axkodfz08AW-DJn85qiDBrJjOfAMdefW_gwlCwpc1T_rhCX0od54l5da-pEPgeQVBSgB-EN6ZAr0sdoLVg1miH=s0-w100-h100-dcCQCazRXqBiED
9 hours ago,Health Secretary Xavier Becerra tests positive for Covid-19,,2022-05-18 14:00:36.580423,bookmark_border,news.google.com/./articles/CAIiEAjcRpzxt5q7jEKS9JRoXmkqGQgEKhAIACoHCAow4Zn5CjCu8uACMLTRlgY?uo=CAUiUmh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjIvMDUvMTgveGF2aWVyLWJlY2VycmEtcG9zaXRpdmUtY292aWQtMTktMDAwMzM1MDXSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/j-JXZq9xudKoeAN3a9-qmOynUVTyB4QMA_4QtiJbx5dMz-KaGkz_eh4oX2tzaWYIesFmViK5Rg5R7pVBIFV5CcSfZfVVrsy5f74pF_tDQuCTN5ONEVTpRyiZQOSkgfRawFwmlYHXmD8E0Q=s0-w100-h100-dcPWOEMi0G
11 hours ago,Queens lawmaker to host free COVID-19 test giveaway in Ozone Park and the Rockaway peninsula – QNS.com,,2022-05-18 12:00:36.580423,bookmark_border,news.google.com/./articles/CBMiSWh0dHBzOi8vcW5zLmNvbS8yMDIyLzA1L3F1ZWVucy1sYXdtYWtlci1ob3N0LWZyZWUtY292aWQtMTktdGVzdC1naXZlYXdheS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/al7_VddkeUXrRyJk_htG85LctHy1iUfRJXWXk1LHSSUbHeOa852hqVNwiuYZ1FCLO861LJMXJsnuFThuIdSyxPmKErpidtuFehMyC0wn-qQiUYZPdCNzY3FG7VbTy7226Q=s0-w100-h100-dcCUCMRkYF
2 hours ago,How does diet affect COVID-19?,,2022-05-18 21:00:36.580423,bookmark_border,news.google.com/./articles/CAIiEH_XLc1tjtGzYWd2RRltlmIqMwgEKioIACIQZdRflS9INK7zM5FkBi3R3CoUCAoiEGXUX5UvSDSu8zORZAYt0dwwgLbIBg?uo=CAUiTWh0dHBzOi8vd3d3Lm5ld3MtbWVkaWNhbC5uZXQvbmV3cy8yMDIyMDUxOS9Ib3ctZG9lcy1kaWV0LWFmZmVjdC1DT1ZJRC0xOS5hc3B40gEA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/YTygfjrZTa0c0mfwkTwke30yPwdBAc_hZMWYeOF8CtYDYXZyC-6pNAqAmMfhgaQUHJSvr9wNF3dalpvwJui1-Ba9jP6uMsdAMVbfAZtDtY9U1FSqrzwUiZx3QImGRG-tUYm0St8gG3YIiOTFEA=s0-w100-h100-dcAQCGYIzlW6HLTlU
13 hours ago,COVID-19 Vaccine Mandate Boosted Nursing Home Staff Vaccination Rates,,2022-05-18 10:00:36.581424,bookmark_border,news.google.com/./articles/CAIiEK7XIRjrz5GULJ6uBjRH4MYqMwgEKioIACIQAG2kFale6_0PzzYNB8yqPioUCAoiEABtpBWpXuv9D882DQfMqj4w8oTkBg?uo=CAUia2h0dHBzOi8vcmV2Y3ljbGVpbnRlbGxpZ2VuY2UuY29tL25ld3MvY292aWQtMTktdmFjY2luZS1tYW5kYXRlLWJvb3N0ZWQtbnVyc2luZy1ob21lLXN0YWZmLXZhY2NpbmF0aW9uLXJhdGVz0gEA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/43boK3X5TsxqYt6MDp4OEYXQeORh6S7AG8qt4fK2Y-7Lgwk-Mc_z-uq2mTot0AeGOrZNrz3QmTErRNemOlcktTa2vdAN3S_MfWegjhscOrO0g_8mMHoH-FWXjsfFi9Tq2p3igGlk98Df6NsBUj4WrGoM9zArhpdWLUyhOUdBfSSRreCoBbu7WQ=s0-w100-h100-dcqVSM7rEH
13 hours ago,Traveling this summer? CDC recommends everyone test for COVID-19 in days before flying,,2022-05-18 10:00:36.581424,bookmark_border,news.google.com/./articles/CAIiEKPBNRMPWwu0P7Uun7a92_8qGQgEKhAIACoHCAowje6jCzDQ-LsDMIzLhQc?uo=CAUigAFodHRwczovL3d3dy5zZWF0dGxldGltZXMuY29tL25hdGlvbi13b3JsZC90cmF2ZWxpbmctdGhpcy1zdW1tZXItY2RjLXJlY29tbWVuZHMtZXZlcnlvbmUtdGVzdC1mb3ItY292aWQtMTktaW4tZGF5cy1iZWZvcmUtZmx5aW5nL9IBAA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/SJ17_EY-zwnJp5Whv_knigwvjhKGIkeeT6VLcf-Pk_9ABc6tXR-eGfyw8TzCGChRRQE00c_YYjRMmlMdcg6qrNiR8buPdQ1DQcsMRCeWLtLuJ7eS8aMjgCG8e3UXwA6e6KhuTQOJgZ2AdIvWSo-CTaksIzw57_7QiR-n6glCd6TaXx772aQwEnGW0MbBX7ZErpAb4qcddniob4Wo2sq0TeG0AQgYZc1oXM-tDg=s0-w100-h100-dcCSKMyhgK
8 hours ago,Houston Zoo vaccinates susceptible animals against COVID-19,,2022-05-18 15:00:36.581424,bookmark_border,news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LmNsaWNrMmhvdXN0b24uY29tL25ld3MvbG9jYWwvMjAyMi8wNS8xOC9ob3VzdG9uLXpvby12YWNjaW5hdGVzLXN1c2NlcHRpYmxlLWFuaW1hbHMtYWdhaW5zdC1jb3ZpZC0xOS_SAX9odHRwczovL3d3dy5jbGljazJob3VzdG9uLmNvbS9uZXdzL2xvY2FsLzIwMjIvMDUvMTgvaG91c3Rvbi16b28tdmFjY2luYXRlcy1zdXNjZXB0aWJsZS1hbmltYWxzLWFnYWluc3QtY292aWQtMTkvP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/gGd0N1bNpQoknHC7lQMymdbmtfBgO6f8bjbA7NOHn27JJa_9LDd9axby4mvRRg6FaCzB20Ep9XCpg4s1ceZb4xV8QF325QinOv4WT0IiKVXpQqg939SQy8R54YO0CfAoaHj93dtW7fUHClwdCVIWAyjYO-Z3neqkSrMI6ozqGXF_I-QR4858uOeJ5865lUmXR7Rg_GgYQLleFusOinio1PZeYhAKlk0=s0-w100-h100-dcEUCSphoK
9 hours ago,COVID-19 Vaccine and Birth Control: Your Questions Answered,,2022-05-18 14:00:36.582423,bookmark_border,news.google.com/./articles/CBMiT2h0dHBzOi8vd3d3LmhlYWx0aGxpbmUuY29tL2hlYWx0aC9iaXJ0aC1jb250cm9sL2NvdmlkLXZhY2NpbmUtYW5kLWJpcnRoLWNvbnRyb2zSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ZkxOHeUbdr1jzqDgelrfRsKqTE1JQ0m_iqUKm9uQGkcubYMIm_NvrvkleYBDesjSJhEM8FYjNodNPmfk5UqKjzj4-BTZPaPvVk9ROc3pW_zoh703Iq-Thp_cqqQoH_nWfG65pT_9OPTJ79q1XRQjIYXXMiFLJE_ydU5koZHQ3Hf2zxv97bFq7r3UKIHVAYBv=s0-w100-h100-dclSKG9BQqomYC
6 hours ago,Jefferson County child under age of 10 dies from COVID-19 | ksdk.com,,2022-05-18 17:00:36.582423,bookmark_border,news.google.com/./articles/CBMikAFodHRwczovL3d3dy5rc2RrLmNvbS9hcnRpY2xlL25ld3MvaGVhbHRoL2Nvcm9uYXZpcnVzL2plZmZlcnNvbi1jb3VudHktY2hpbGQtZGllcy1jb3ZpZC0xOS1jYXNlcy1pbmNyZWFzZS82My05MzM5ZDVmMi1hZTY3LTRhY2UtODkzMC1hN2UyMzM5NDgyMjbSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/od62JdLkM1ou7mA0lMFH2wJinTnfel3F4qR2CpjUtrwW1twVFF4n5KEgiyGh0XKNodl_8MntmNfVI5KaOpiH0pRUnXUwpywrO8SCZWtnemzOfNaHe9TqEM2qxY0MS1xkBxwbf8AypyByfjF6MmMy3o56HbOzrWhaMHlCj1MWN122A9x1ZlEJIKwWFSzY9iHCQL-7KJnOjtkVivjY=s0-w100-h100-dcAWIa
4 hours ago,Unexpected long-term impacts of COVID-19 could affect male sex hormones,,2022-05-18 19:00:36.583424,bookmark_border,news.google.com/./articles/CBMijQFodHRwczovL3R1cm50bzEwLmNvbS9mZWF0dXJlcy9oZWFsdGgtbGFuZGluZy1wYWdlL2NvdmlkLTE5LWNvcm9uYXZpcnVzLW1hbGUtc2V4LWhvcm1vbmVzLXByZWduYW5jeS1jaXJjdWxhdG9yeS1zeXN0ZW0tY2xvdHMta2lkbmV5cy1icmFpbi1mb2fSAZEBaHR0cHM6Ly90dXJudG8xMC5jb20vYW1wL2ZlYXR1cmVzL2hlYWx0aC1sYW5kaW5nLXBhZ2UvY292aWQtMTktY29yb25hdmlydXMtbWFsZS1zZXgtaG9ybW9uZXMtcHJlZ25hbmN5LWNpcmN1bGF0b3J5LXN5c3RlbS1jbG90cy1raWRuZXlzLWJyYWluLWZvZw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/t-Nzt7B0hnKXLFlLcWzNgnGSu4D8bJ2nkN36roLDgzOhxU41VY9Y40OH8lxuPY7LdYBNgcv_cBUqLekxiVIam6WuHPuCq8XgA0I9EGtTwBo2RgdoZsbUqK9mVMbVQ4TJTWKwLSZvB-Ybx-TvhQWGehp-aUcxd7_YGeMoOmXVP8MMCCRuc03uIey3wUs=s0-w100-h100-dcJQMO
